job_id,job_class,state_id,solvent_id,input_path,input_sha256,geometry_key,geometry_sha256,smd_payload_sha256,workflow_revision,method_id,thermochemistry_convention_id,nprocs,maxcore_mb_per_rank,planning_core_h,status,reason
SP0176,smd_energy_sp,M026_Q0_M1,S005,runs/orca/sp/SP0176/SP0176.inp,5f36390ef96ce6fad8a8777e17460ccaf0861a60ead2510d41b3dbf1109cccbc,tier1:redox:M026:S005:q0:m1,aeed8703b0ff38b2ef1f76a900f05ee1b356d16354370c1c3b02d724b4231265,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0177,smd_energy_sp,M026_QP1_M2,S005,runs/orca/sp/SP0177/SP0177.inp,1cdd90ee3ab63bdc231ad7f9be45a61e301c1c921ffebbcb2d260289b055b647,tier1:redox:M026:S005:q1:m2,6b6a27d81322c303cc6a9951a27dbe9c3d87e0941fb53b1b02f94134d60b7602,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0178,smd_energy_sp,M027_QP1_M2,S005,runs/orca/sp/SP0178/SP0178.inp,b37b0e9c7e872dd7db49af74f1fca004fd753f64cffe0345a1df274d81826de1,tier1:redox:M027:S005:q1:m2,a56c703feac09d1c460744dc8d42c797d481b911f3581105309049c10b3add97,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0179,smd_energy_sp,M042_Q0_M1,S005,runs/orca/sp/SP0179/SP0179.inp,161e753884f773031c44898b9f1dbfb0f37905915c24a27bc22502917cbcad1c,tier1:redox:M042:S005:q0:m1,31ccdb3a8634848cac51836a011f5af9e242d9640a6db31ee01b74ac30ea0bdd,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0180,smd_energy_sp,M042_QP1_M2,S005,runs/orca/sp/SP0180/SP0180.inp,91726f715a93237eccbb539105473a40f0e406dd38a7d8c3c50d5cd6c14af76f,tier1:redox:M042:S005:q1:m2,b172f9a657bd89413d3694988e19402b0e78a47c225c43142fd98e8cc62245de,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0181,smd_energy_sp,M058_Q0_M1,S005,runs/orca/sp/SP0181/SP0181.inp,f2e612365fb1d39e5a07f8102d0b684cd486840630e7c441e17156e203219b25,tier1:redox:M058:S005:q0:m1,9717e2b6fbb947eb41231005de2daa6efa21249973176b9b9f71d695992cfd05,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0182,smd_energy_sp,M058_QP1_M2,S005,runs/orca/sp/SP0182/SP0182.inp,6607a711d741c49b36c27b46d796a0c27e59880282cf80d16f5f1e39972413d5,tier1:redox:M058:S005:q1:m2,afe9f54d804544b9d74d38728d5e9f9d49b6779fa2b6c4bbe5522fca0d95d005,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0183,smd_energy_sp,M074_Q0_M1,S005,runs/orca/sp/SP0183/SP0183.inp,72e91dc2cfaf967580a80d03c034d3805af885f921bf1bd7304b29a440d4bf85,tier1:redox:M074:S005:q0:m1,4e2523e72073dff5951b6fcc2f9a5add97568ed54c20ca5df04ae481b1f06a8f,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0184,smd_energy_sp,M074_QP1_M2,S005,runs/orca/sp/SP0184/SP0184.inp,9badb4b79eec27a5084226177410e4af2fe606c664b7bb9d72e2b54149c1b63a,tier1:redox:M074:S005:q1:m2,af9ee50e224485e26b667f046ae0bf013a46b42a07d710ce5bdeb23fdec0854a,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0185,smd_energy_sp,M084_Q0_M1,S005,runs/orca/sp/SP0185/SP0185.inp,92d13afc3f3043a739043e101fca690bdb8d67eed2b59c0d55a57e23474f363a,tier1:redox:M084:S005:q0:m1,9c24ee72ef08f20ddfefe01d8fe66c7114840be6d1f6cbaed3d4e1298daba555,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0186,smd_energy_sp,M084_QP1_M2,S005,runs/orca/sp/SP0186/SP0186.inp,c4a1d2a35b0715f190c4fc34481ca11d75df38073f956fce3c66504dc6c337e2,tier1:redox:M084:S005:q1:m2,221f8a2676c143aff3d4ed045a0eea8d6eddfc80c2da5cbea1f63d814e011ffe,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0187,smd_energy_sp,M086_Q0_M1,S005,runs/orca/sp/SP0187/SP0187.inp,9f52c9af1baadea12a35f8cbc1ec54d9569ee244eb0f73997fa7e87460a1fd8d,tier1:redox:M086:S005:q0:m1,9e574e98aeda79cfdac23882148c1b85855ec0f9b95af4c40c4eae48515fe65b,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0188,smd_energy_sp,M086_QP1_M2,S005,runs/orca/sp/SP0188/SP0188.inp,2bee5088858d61f0b69062bf2bc43075990987091b8f8e804f4792d1849c0c08,tier1:redox:M086:S005:q1:m2,b5a69db70b17fc9968b4d43d25019b38277ecece74d5beb1085457b74e536e0b,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0189,smd_energy_sp,S005_Q0_M1,S005,runs/orca/sp/SP0189/SP0189.inp,acf3245b46df2f0e74873d7272e9a39e2f93c6155eef35552eebda7575436747,tier1:redox:S005:S005:q0:m1,b6dac09cb4acdcc42e6cc67ad14b56145b28c487a1941cfe71f0cb362b3ecd3c,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0190,smd_energy_sp,S005_QP1_M2,S005,runs/orca/sp/SP0190/SP0190.inp,7027dff5dabb6aab046f06e5d142715a16875905346c44c949832934203065e8,tier1:redox:S005:S005:q1:m2,667e0f62859f42ee2182f1a862f95dd54e09ff96b4c92be5377ba654140c68f0,6081598179efd9e152f2a5286000222d826f38a6215f04a8ed4e35831524afa6,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0191,smd_energy_sp,A002_Q0_M2,S006,runs/orca/sp/SP0191/SP0191.inp,bfb631ca3b83b26c235d7960b00595c58638e11c9bf20eb3b7542a64ec7e4e09,tier1:redox:A002:S006:q0:m2,7a39d8c734e407a3e8a74b4006d61f8466be2a6aaff3fbb382dcbc8107bdd8f1,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0192,smd_energy_sp,A002_QM1_M1,S006,runs/orca/sp/SP0192/SP0192.inp,b58f78d1a41e636cf6853f8dc3b6a1063655155f4ff26060dbfdb4c63621a005,tier1:redox:A002:S006:q-1:m1,6389fd70e72cf5847f2ba4614ec5c44256f0d00911635ca9d779cf6ed036e8ed,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0193,smd_energy_sp,A004_Q0_M2,S006,runs/orca/sp/SP0193/SP0193.inp,3ad3cafc04ae6acf2cd5970533c284d44bfc3dde6d36cfe16abda140a98d328f,tier1:redox:A004:S006:q0:m2,aeebfb29838da3872bdd0cc393b25bd824edc8a41256082aefde42f000792811,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0194,smd_energy_sp,A004_QM1_M1,S006,runs/orca/sp/SP0194/SP0194.inp,d43386fec0d5eb694c107193848c240fa146f014490220a800b606354ba8b190,tier1:redox:A004:S006:q-1:m1,103f61ab6933b6755d9ded667b3b0f06de5ec6ca44061a8b10516e4a2de15af5,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0195,smd_energy_sp,A005_Q0_M2,S006,runs/orca/sp/SP0195/SP0195.inp,4c7747c3562f4811dddae28076ab93f61587bcb133777c83d0997ba70f5bcbad,tier1:redox:A005:S006:q0:m2,b9939968c36b08742b4c22700cd7806d8e17a8caa3a9e7fb34c3d116320e3dd0,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0196,smd_energy_sp,A005_QM1_M1,S006,runs/orca/sp/SP0196/SP0196.inp,22ae167badaa9dbaeeff8f8b8d66d96fe7efff9bb979551ce0e15cd80fca022f,tier1:redox:A005:S006:q-1:m1,790b4cc2dfa95497b56a672b85321af1b7e446177f888e707a1a55f6e9ab0be4,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0197,smd_energy_sp,A009_Q0_M2,S006,runs/orca/sp/SP0197/SP0197.inp,b714f76687c8c8a56bdec6177680c00a3f340fea683ee19d5b38aee0d28a0f97,tier1:redox:A009:S006:q0:m2,54cb1b1eab206137a4030e0c39406eec0e0ca776b5fc5070bba2b8e993c1eedc,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0198,smd_energy_sp,A009_QM1_M1,S006,runs/orca/sp/SP0198/SP0198.inp,25987b65dfc33ce985ba8aead6eebf17d47286e9171e079a696ed2274001718f,tier1:redox:A009:S006:q-1:m1,c2acc00f18b023f23ba951f79ebc598e40167a04f7001c3732f281e93032ea5d,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0199,smd_energy_sp,D022_QP2_M1,S006,runs/orca/sp/SP0199/SP0199.inp,dd67cd6c5026037a351d4ed595ea4b865b132417f263991157dd9b8bea44a202,surrogate:sigma_preopt:D022:S006:q2:m1,a45906fc8278b9e1a4e87803ad3eba0e6bdcc06141635cb9bfd635f67167b071,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0200,smd_energy_sp,D027_QP2_M1,S006,runs/orca/sp/SP0200/SP0200.inp,1abc0b76d2ae53138a9ef9064ef89ac36d58fdc24e85fda55433027f86f9f6c0,surrogate:sigma_preopt:D027:S006:q2:m1,08154c1baff99fa312303a2b0601d1d4036336cbf1dde6d3e7e2e878528004b8,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0201,smd_energy_sp,D060_QP2_M1,S006,runs/orca/sp/SP0201/SP0201.inp,db57d44b42154aa5e86dbf8f02f5a4acee7c5b1a3cc8b7a5b404968f00404cfc,surrogate:sigma_preopt:D060:S006:q2:m1,af26276a1e1c19e392de9ac0dcc8d1babcf10842726d5117033934e033aaf911,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0202,smd_energy_sp,D077_QP2_M1,S006,runs/orca/sp/SP0202/SP0202.inp,801423d5d7bb250cc758cc6a2c08aec4f47d4133b2a3eb0de1623e8132872dcd,surrogate:sigma_preopt:D077:S006:q2:m1,d6a5c6a9b79320eb645d3ed191fdfa568cc3bcbb0572333f9ed7b640ca1e9687,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0203,smd_energy_sp,D089_QP2_M1,S006,runs/orca/sp/SP0203/SP0203.inp,1de0d31329078850120dbd1ff3806fa609fabbbcd062ff52e461da324789fd01,surrogate:sigma_preopt:D089:S006:q2:m1,ed18569fb123623d5d6640c788aa7ca07379103b2e62db3c70b41732bd721ab1,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,4.22,ready,
SP0204,smd_energy_sp,M014_Q0_M1,S006,runs/orca/sp/SP0204/SP0204.inp,a358b1f7f408dc80d7d680cdec5c46ec9386ba4e1ef2fa086a0ea24fcd418adc,tier1:redox:M014:S006:q0:m1,5453b8f4e6e2a85e6eb8d2a881aa5454f761eed083d8f2c16b91b24ef0304de8,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0205,smd_energy_sp,M014_QP1_M2,S006,runs/orca/sp/SP0205/SP0205.inp,14a78fbe51806f344818e5222d9d1ae8352d7f5897251c25ef7dae8d29612e34,tier1:redox:M014:S006:q1:m2,a10febedc1d0b20a2b6fbf14cd224261732f77b0255447d220ec448b8b56631a,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0206,smd_energy_sp,M022_Q0_M1,S006,runs/orca/sp/SP0206/SP0206.inp,d2834593ba3270b19b04bbc21618117d5c46b2577fb4b11d848bba159890490b,tier1:redox:M022:S006:q0:m1,628c18cf2341443f97fae830c4cbb4c9456c02e475ecec36d2e43c4ab42ff4ec,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0207,smd_energy_sp,M022_QP1_M2,S006,runs/orca/sp/SP0207/SP0207.inp,46f7fb00f5f60568d16e2d35a2ac9712b8585e67db17c32ecee3f27d9fd2af34,tier1:redox:M022:S006:q1:m2,0dcbc7d716e1b8d4c0f903cc4d02fdbeb75cbdfe2e8b58d6e13deda6b4289057,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0208,smd_energy_sp,M027_Q0_M1,S006,runs/orca/sp/SP0208/SP0208.inp,3dcb11b0f0ba58ae4312c7086eb09e7c531b2efd8b2dc4ee0d8df03c650ab5c8,tier1:redox:M027:S006:q0:m1,00313705824cf6347046f245bbaf98d26e36b3f1762f0d4802e937a9ef95f3f4,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0209,smd_energy_sp,M027_QP1_M2,S006,runs/orca/sp/SP0209/SP0209.inp,08e3e92d9b96c17a43d86db65fa53ba6a36f1166bf7bf92725962b5c6f4a72fa,tier1:redox:M027:S006:q1:m2,d117f55d035d9cef3415449502b0d2175dd96b29fe15efc4e05977ad13789a19,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0210,smd_energy_sp,M047_Q0_M1,S006,runs/orca/sp/SP0210/SP0210.inp,ea51712d07d700dfa7b8a65520f48d9ec074a8e28be53de64ede026bb9677645,tier1:redox:M047:S006:q0:m1,771e9ad196852b8261d6d52bc09f49d79d4896130169b5082c108e4edec3fce3,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0211,smd_energy_sp,M047_QP1_M2,S006,runs/orca/sp/SP0211/SP0211.inp,8ce9755fd675b084170bb35ee4565c7f97033f6dd62451410f20552b1953d5db,tier1:redox:M047:S006:q1:m2,71c55797aeb8c2e71aef71e05c73bf108b2ada3addc78cefccbe388422e78333,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0212,smd_energy_sp,M060_Q0_M1,S006,runs/orca/sp/SP0212/SP0212.inp,1046255550b04601a782ba1ee51777668b9cdede843ec5cefbe2cd049a73e1ac,tier1:redox:M060:S006:q0:m1,876a8c5ec257491ba94ee6b04b3c35618ea03a20a509e4c819d76cfac061bdcf,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0213,smd_energy_sp,M060_QP1_M2,S006,runs/orca/sp/SP0213/SP0213.inp,48c686aedcefb85d07efd4dc15302ca590a86359d0f01d86bfd79512d0cbb1ad,tier1:redox:M060:S006:q1:m2,bac67348d2b8c3e979d3736aa972c21c23e78442ba552984154ea5dbdea28450,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0214,smd_energy_sp,M077_Q0_M1,S006,runs/orca/sp/SP0214/SP0214.inp,98b86110393d54f1884e263ffbfcf1aee26b9f215d63ac99dbf69c84f75bda79,tier1:redox:M077:S006:q0:m1,c4989cbfa1e707fe0fd2c8fc781982db2732c805d632571a01364a595442f88c,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0215,smd_energy_sp,M077_QP1_M2,S006,runs/orca/sp/SP0215/SP0215.inp,9fed6091d00f4bd16417184f39ae0a9326a3deb0b447f338f35a01fb50372bfe,tier1:redox:M077:S006:q1:m2,553cfbbdad97ebe595ecae3639b385361ed7e295058e1df3039a933670140358,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0216,smd_energy_sp,M084_Q0_M1,S006,runs/orca/sp/SP0216/SP0216.inp,9227a39c5162d0cac1d0277a84080ab0a16c1ffdb55118c8afae77223c8179e5,tier1:redox:M084:S006:q0:m1,fe491499ca6076b32f733dc5fcfecbfbd57f71ff1c5470c123b1a13b25615f23,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0217,smd_energy_sp,M084_QP1_M2,S006,runs/orca/sp/SP0217/SP0217.inp,ec198301a9640fd89b8948d77095be12fe24330cac44a5f6c6151858409cd153,tier1:redox:M084:S006:q1:m2,25233447be534f651494baaa8b706061b407774885e9a500ad4424f759d3daaa,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0218,smd_energy_sp,M089_Q0_M1,S006,runs/orca/sp/SP0218/SP0218.inp,8e524fa7f5a68590f2d0cb8af8e5e1287b4d7f59c6a7b86ec33c2c47e99286b4,tier1:redox:M089:S006:q0:m1,6365e30d99cfdb5d547fbc486c1b181c60b86b607cdc79044f35068e11d269b2,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0219,smd_energy_sp,M089_QP1_M2,S006,runs/orca/sp/SP0219/SP0219.inp,334ef51dbdd0358e30a134c1577c5923160174b2972048d5703e59cfad46cd3e,tier1:redox:M089:S006:q1:m2,c463ee9d244a88acc6daebc0681eef67ee9a058df8ca507e46af66fdc3881b56,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0220,smd_energy_sp,S006_Q0_M1,S006,runs/orca/sp/SP0220/SP0220.inp,98001e6b5b7b79a5cd189d9dba40d10bc5876730554a1aa22ddd209338ad9b3b,tier1:redox:S006:S006:q0:m1,cc1f3e65c41358ec10fe003a5faf22bd26aff343ce13eff61a4737e2fb4aa423,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0221,smd_energy_sp,S006_QP1_M2,S006,runs/orca/sp/SP0221/SP0221.inp,680e84c9692363f32d808ba365a973f5ab28ec2813531e3e3a92e3468b3e039e,tier1:redox:S006:S006:q1:m2,7936c25c58e4f724701d80ecd841c9a1fa1e4458fca995358d3b5f60d3e71980,f575e634b72386a2d8924dc432e7b3ddc1e226c049b4f1906ded7bfba712d698,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0222,smd_energy_sp,A001_Q0_M2,S007,runs/orca/sp/SP0222/SP0222.inp,65eb911dadbddefeaa7e4ca765cdc62c2a5a6c02dde9ab611b0a331f22e3f060,tier1:redox:A001:S007:q0:m2,a12d2790ab5be3693f440201fd148dd465bda29997e03744b1a2eb61dc69869b,71509b2e6b612c71be92d3c8d9e4b95d3d3716eeb3f00509de49d0fde30791ac,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0223,smd_energy_sp,A001_QM1_M1,S007,runs/orca/sp/SP0223/SP0223.inp,9157413c0f31d1116d81ff7fee3af47aa025a4eddc865a351e02dafd55b754f5,tier1:redox:A001:S007:q-1:m1,de6c904a523806582fbf72130da874660be62f64364278b145011b0952e585ce,71509b2e6b612c71be92d3c8d9e4b95d3d3716eeb3f00509de49d0fde30791ac,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0224,smd_energy_sp,A002_Q0_M2,S007,runs/orca/sp/SP0224/SP0224.inp,b7b085309321ebae790fcfd49869fc752835e3c44d060277ac2ebe145ece9a1a,tier1:redox:A002:S007:q0:m2,8b6a6ed9e6fbfa318194cdcead28029932a3e3617f39cc87a2224758bb6d4237,71509b2e6b612c71be92d3c8d9e4b95d3d3716eeb3f00509de49d0fde30791ac,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0225,smd_energy_sp,A002_QM1_M1,S007,runs/orca/sp/SP0225/SP0225.inp,c6211a25924d7b0b7989bd289c70ed7c75cd6db80e8953da0ea528113faf8aba,tier1:redox:A002:S007:q-1:m1,e2f9b877bce35008bd31b302d32ee4fccf60cc7e5d2795f1ffa248d9b600e6df,71509b2e6b612c71be92d3c8d9e4b95d3d3716eeb3f00509de49d0fde30791ac,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0226,smd_energy_sp,A005_Q0_M2,S007,runs/orca/sp/SP0226/SP0226.inp,b5f77840aaefa09c7a685a7890eee07a5281bd15514a787b249d96323da769d1,tier1:redox:A005:S007:q0:m2,6424e5146a99568f02a0e878b7999465f98226d003910804d8ae0df19d608ff1,71509b2e6b612c71be92d3c8d9e4b95d3d3716eeb3f00509de49d0fde30791ac,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
SP0227,smd_energy_sp,A005_QM1_M1,S007,runs/orca/sp/SP0227/SP0227.inp,6e12d235cf568b578f1b3d9e9d03a412f066eba8f26c866a3e934bd2b0bb798e,tier1:redox:A005:S007:q-1:m1,beaa348835adb1cd1e9de4cd16a9dff4679d1b1782241e013430205a2022c800,71509b2e6b612c71be92d3c8d9e4b95d3d3716eeb3f00509de49d0fde30791ac,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,not_applicable,8,3000,1.74,ready,
