state_id,parent_id,entity_type,species_name,smiles_or_generator,canonical_smiles,family,target_object_definition,state_label,formal_charge,multiplicity,reference_geometry_protocol,reference_geometry_key,source_id
D054_QP2_M1,M054,sigma_complex_dication,3-Hexylselenophene sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M054,,Selenophenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D054:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D055_QP2_M1,M055,sigma_complex_dication,3-Octylselenophene sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M055,,Selenophenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D055:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D056_QP2_M1,M056,sigma_complex_dication,3-Fluoroselenophene sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M056,,Selenophenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D056:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D057_QP2_M1,M057,sigma_complex_dication,"3,4-Dimethylselenophene sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M057,,Selenophenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D057:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D058_QP2_M1,M058,sigma_complex_dication,"3,4-Ethylenedioxyselenophene (EDOS) sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M058,,Selenophenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D058:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D059_QP2_M1,M059,sigma_complex_dication,"3,4-Propylenedioxyselenophene (ProDOS) sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M059,,Selenophenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D059:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D060_QP2_M1,M060,sigma_complex_dication,Aniline sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M060,,Anilines,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D060:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D061_QP2_M1,M061,sigma_complex_dication,2-Methylaniline (o-toluidine) sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M061,,Anilines,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D061:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D062_QP2_M1,M062,sigma_complex_dication,3-Methylaniline (m-toluidine) sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M062,,Anilines,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D062:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D063_QP2_M1,M063,sigma_complex_dication,2-Methoxyaniline (o-anisidine) sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M063,,Anilines,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D063:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D064_QP2_M1,M064,sigma_complex_dication,3-Methoxyaniline (m-anisidine) sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M064,,Anilines,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D064:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D065_QP2_M1,M065,sigma_complex_dication,2-Aminophenol (o-aminophenol) sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M065,,Anilines,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D065:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D066_QP2_M1,M066,sigma_complex_dication,3-Aminophenol (m-aminophenol) sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M066,,Anilines,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D066:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D067_QP2_M1,M067,sigma_complex_dication,2-Fluoroaniline sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M067,,Anilines,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D067:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D068_QP2_M1,M068,sigma_complex_dication,"2,6-Dimethylaniline sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M068,,Anilines,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D068:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D069_QP2_M1,M069,sigma_complex_dication,Diphenylamine sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M069,,Anilines,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D069:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D070_QP2_M1,M070,sigma_complex_dication,Carbazole sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M070,,Carbazoles,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D070:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D071_QP2_M1,M071,sigma_complex_dication,N-Methylcarbazole sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M071,,Carbazoles,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D071:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D072_QP2_M1,M072,sigma_complex_dication,N-Ethylcarbazole sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M072,,Carbazoles,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D072:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D073_QP2_M1,M073,sigma_complex_dication,N-Hexylcarbazole sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M073,,Carbazoles,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D073:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D074_QP2_M1,M074,sigma_complex_dication,N-Octylcarbazole sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M074,,Carbazoles,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D074:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D075_QP2_M1,M075,sigma_complex_dication,N-Vinylcarbazole sigma-complex dication,tier2/src/gen_structures.py sigma constructor from M075,,Carbazoles,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D075:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D076_QP2_M1,M076,sigma_complex_dication,"3,6-Bis(thiophen-2-yl)-9-methylcarbazole sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M076,,Carbazoles,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D076:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D077_QP2_M1,M077,sigma_complex_dication,"3,6-Bis(EDOT-2-yl)-9-methylcarbazole sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M077,,Carbazoles,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D077:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D078_QP2_M1,M078,sigma_complex_dication,"9,9-Dimethylfluorene sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M078,,Fluorenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D078:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D079_QP2_M1,M079,sigma_complex_dication,"9,9-Diethylfluorene sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M079,,Fluorenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D079:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D080_QP2_M1,M080,sigma_complex_dication,"9,9-Dipropylfluorene sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M080,,Fluorenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D080:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D081_QP2_M1,M081,sigma_complex_dication,"9,9-Dibutylfluorene sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M081,,Fluorenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D081:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D082_QP2_M1,M082,sigma_complex_dication,"9,9-Dihexylfluorene sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M082,,Fluorenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D082:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D083_QP2_M1,M083,sigma_complex_dication,"9,9-Dioctylfluorene sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M083,,Fluorenes,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D083:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D084_QP2_M1,M084,sigma_complex_dication,"4,7-Bis(thiophen-2-yl)-2,1,3-benzothiadiazole (TBT) sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M084,,Donor–Acceptor units,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D084:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D085_QP2_M1,M085,sigma_complex_dication,"4,7-Bis(3-hexylthiophen-2-yl)-2,1,3-benzothiadiazole sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M085,,Donor–Acceptor units,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D085:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D086_QP2_M1,M086,sigma_complex_dication,"Thieno[3,4-b]pyrazine sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M086,,Donor–Acceptor units,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D086:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D087_QP2_M1,M087,sigma_complex_dication,"2,3-Dimethylthieno[3,4-b]pyrazine sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M087,,Donor–Acceptor units,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D087:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D088_QP2_M1,M088,sigma_complex_dication,"2,3-Dihexylthieno[3,4-b]pyrazine sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M088,,Donor–Acceptor units,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D088:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D089_QP2_M1,M089,sigma_complex_dication,"3,6-Bis(thiophen-2-yl)-2,5-dimethyl-DPP (TDPP-Me) sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M089,,Donor–Acceptor units,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D089:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D090_QP2_M1,M090,sigma_complex_dication,"3,6-Bis(thiophen-2-yl)-2,5-dioctyl-DPP (TDPP-Oct) sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M090,,Donor–Acceptor units,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D090:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D091_QP2_M1,M091,sigma_complex_dication,"N,N′-Dimethylisoindigo sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M091,,Donor–Acceptor units,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D091:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D092_QP2_M1,M092,sigma_complex_dication,"N,N′-Dioctylisoindigo sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M092,,Donor–Acceptor units,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D092:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D093_QP2_M1,M093,sigma_complex_dication,"4,9-bis(thiophen-2-yl)-[1,2,5]thiadiazolo[3,4-g]quinoxaline (TTDQ) sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M093,,Donor–Acceptor units,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D093:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D094_QP2_M1,M094,sigma_complex_dication,"Cyclopenta[2,1-b:3,4-b′]dithiophene (CPDT) sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M094,,Fused-ring systems,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D094:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D095_QP2_M1,M095,sigma_complex_dication,"4,4-Dimethyl-CPDT sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M095,,Fused-ring systems,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D095:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D096_QP2_M1,M096,sigma_complex_dication,"4,4-Dihexyl-CPDT sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M096,,Fused-ring systems,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D096:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D097_QP2_M1,M097,sigma_complex_dication,"Dithieno[3,2-b:2′,3′-d]pyrrole (DTP) sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M097,,Fused-ring systems,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D097:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D098_QP2_M1,M098,sigma_complex_dication,"N-Octyl-dithieno[3,2-b:2′,3′-d]pyrrole sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M098,,Fused-ring systems,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D098:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D099_QP2_M1,M099,sigma_complex_dication,"Indaceno[1,2-b:5,6-b′]dithiophene (IDT) sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M099,,Fused-ring systems,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D099:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
D100_QP2_M1,M100,sigma_complex_dication,"Acenaphtho[1,2-c]pyrrole sigma-complex dication",tier2/src/gen_structures.py sigma constructor from M100,,Fused-ring systems,deterministic project sigma-complex dication built from the corresponding monomer,sigma_complex_dication,2,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D100:{solvent_id}:q2:m1,SRC_PROJECT_TIER2_CURRENT;SRC_HANDOFF_SPEC
